Date,Open,High,Low,Close,Adj Close,Volume
2014-07-14,2133.949951171875,2154.0,2114.300048828125,2127.550048828125,1655.00244140625,236852
2014-07-15,2130.5,2169.0,2130.5,2155.75,1676.9388427734375,306742
2014-07-16,2155.0,2160.300048828125,2121.5,2137.10009765625,1662.4312744140625,544762
2014-07-17,2132.300048828125,2156.0,2071.0,2087.64990234375,1623.964599609375,1019519
2014-07-18,2081.800048828125,2090.0,2051.5,2081.25,1618.9859619140625,565282
2014-07-21,2083.199951171875,2095.14990234375,2060.39990234375,2070.699951171875,1610.7791748046875,420580
2014-07-22,2075.0,2084.89990234375,2063.64990234375,2070.14990234375,1610.3514404296875,419573
2014-07-23,2090.35009765625,2112.449951171875,2068.300048828125,2105.300048828125,1637.694091796875,399959
2014-07-24,2113.0,2122.89990234375,2085.0,2108.699951171875,1640.339111328125,224953
2014-07-25,2108.699951171875,2112.800048828125,2084.449951171875,2100.75,1634.1546630859375,268072
2014-07-28,2092.0,2108.050048828125,2071.0,2084.050048828125,1621.1641845703125,234341
2014-07-30,2074.10009765625,2099.0,2071.199951171875,2079.39990234375,1617.546875,602599
2014-07-31,2078.0,2094.60009765625,2067.0,2075.89990234375,1614.8240966796875,806232
2014-08-01,2073.800048828125,2079.0,2045.199951171875,2057.89990234375,1600.822265625,594237
2014-08-04,2065.0,2107.25,2041.5,2088.10009765625,1624.314453125,704465
2014-08-05,2095.0,2161.0,2095.0,2155.60009765625,1676.822265625,532954
2014-08-06,2172.949951171875,2178.0,2136.300048828125,2143.75,1667.604248046875,487226
2014-08-07,2145.0,2156.800048828125,2115.0,2139.25,1664.103759765625,317652
2014-08-08,2125.0,2132.949951171875,2109.0,2121.64990234375,1650.41259765625,194925
2014-08-11,2140.0,2148.89990234375,2101.199951171875,2129.300048828125,1656.3636474609375,303062
2014-08-12,2142.949951171875,2144.85009765625,2121.10009765625,2135.550048828125,1661.225341796875,447923
2014-08-13,2137.0,2154.39990234375,2120.0,2147.949951171875,1670.87109375,367812
2014-08-14,2153.39990234375,2165.0,2109.75,2135.0,1660.7974853515625,335934
2014-08-18,2125.10009765625,2164.449951171875,2125.10009765625,2134.5,1660.4088134765625,387854
2014-08-19,2140.5,2210.0,2137.0,2198.199951171875,1709.96044921875,331863
2014-08-20,2200.0,2214.949951171875,2182.39990234375,2198.800048828125,1710.42724609375,277837
2014-08-21,2213.0,2278.60009765625,2196.10009765625,2268.050048828125,1764.29638671875,786442
2014-08-22,2275.0,2275.0,2239.0,2266.35009765625,1762.9736328125,213372
2014-08-25,2274.89990234375,2277.050048828125,2240.14990234375,2251.60009765625,1751.499755859375,173103
2014-08-26,2245.89990234375,2285.0,2224.39990234375,2260.0,1758.034423828125,175593
2014-08-27,2270.0,2304.60009765625,2260.0,2280.300048828125,1773.8253173828125,382791
2014-08-28,2280.300048828125,2303.800048828125,2250.0,2258.699951171875,1757.022705078125,572472
2014-09-01,2279.699951171875,2298.800048828125,2248.25,2260.550048828125,1758.4619140625,426742
2014-09-02,2265.949951171875,2306.550048828125,2250.0,2258.60009765625,1756.94482421875,599440
2014-09-03,2265.10009765625,2279.949951171875,2220.10009765625,2225.85009765625,1731.4691162109375,408269
2014-09-04,2220.199951171875,2315.0,2207.949951171875,2301.89990234375,1790.6278076171875,393793
2014-09-05,2302.300048828125,2349.0,2282.0,2339.64990234375,1819.9930419921875,415637
2014-09-08,2345.0,2382.949951171875,2335.0,2359.300048828125,1835.278564453125,297676
2014-09-09,2368.75,2374.64990234375,2315.199951171875,2321.14990234375,1805.6021728515625,181985
2014-09-10,2340.0,2364.949951171875,2320.5,2354.699951171875,1831.7000732421875,193868
2014-09-11,2360.5,2373.35009765625,2322.800048828125,2336.550048828125,1817.5816650390625,119290
2014-09-12,2352.0,2364.85009765625,2321.0,2348.449951171875,1826.8382568359375,178695
2014-09-15,2351.85009765625,2351.85009765625,2316.0,2332.550048828125,1814.469970703125,138487
2014-09-16,2325.199951171875,2355.0,2293.39990234375,2302.64990234375,1791.211181640625,173221
2014-09-17,2307.35009765625,2332.39990234375,2300.0,2320.25,1804.9019775390625,175159
2014-09-18,2316.0,2405.0,2303.0,2393.449951171875,1861.8436279296875,282872
2014-09-19,2404.89990234375,2428.199951171875,2368.0,2412.35009765625,1876.5458984375,262187
2014-09-22,2421.949951171875,2440.0,2395.0,2412.550048828125,1876.7015380859375,198779
2014-09-23,2403.800048828125,2457.0,2382.60009765625,2393.60009765625,1861.960205078125,190192
2014-09-24,2401.0,2414.89990234375,2341.0,2364.949951171875,1839.6739501953125,181767
2014-09-25,2361.0,2389.199951171875,2340.0,2350.85009765625,1828.7054443359375,194849
2014-09-26,2348.050048828125,2389.5,2300.0,2340.800048828125,1820.8875732421875,179841
2014-09-29,2349.949951171875,2358.199951171875,2298.35009765625,2305.050048828125,1793.078125,144110
2014-09-30,2311.0,2357.35009765625,2296.0,2351.60009765625,1829.2890625,306438
2014-10-01,2356.0,2371.35009765625,2329.0,2336.10009765625,1817.231689453125,139949
2014-10-07,2314.0,2356.949951171875,2314.0,2336.35009765625,1817.4259033203125,154957
2014-10-08,2332.0,2356.85009765625,2318.0,2348.5,1826.8773193359375,122320
2014-10-09,2356.0,2380.75,2332.800048828125,2376.10009765625,1848.347412109375,142715
2014-10-10,2363.0,2368.14990234375,2311.050048828125,2353.64990234375,1830.883544921875,143162
2014-10-13,2330.199951171875,2364.85009765625,2330.050048828125,2348.800048828125,1827.1109619140625,88360
2014-10-14,2389.0,2429.0,2370.0,2412.0,1876.273681640625,484629
2014-10-15,2412.0,2412.0,2412.0,2412.0,1876.273681640625,0
2014-10-16,2365.10009765625,2440.89990234375,2347.550048828125,2363.550048828125,1838.5849609375,565835
2014-10-17,2375.0,2405.0,2355.0,2373.199951171875,1846.0911865234375,356058
2014-10-20,2383.0,2427.25,2381.25,2412.60009765625,1876.7403564453125,165916
2014-10-21,2420.0,2434.949951171875,2395.050048828125,2412.050048828125,1876.3125,192702
2014-10-22,2427.5,2508.60009765625,2427.5,2494.89990234375,1940.760498046875,406284
2014-10-27,2535.60009765625,2544.949951171875,2502.10009765625,2517.449951171875,1958.302001953125,126144
2014-10-28,2520.0,2522.85009765625,2470.449951171875,2499.25,1944.1448974609375,144763
2014-10-29,2515.0,2560.0,2496.550048828125,2551.25,1984.5948486328125,225834
2014-10-30,2555.0,2585.0,2535.0,2577.5,2005.0145263671875,231014
2014-10-31,2581.949951171875,2628.25,2564.10009765625,2611.050048828125,2031.11279296875,256645
2014-11-03,2611.0,2611.0,2550.39990234375,2574.25,2002.486328125,242127
2014-11-05,2594.0,2624.75,2561.25,2570.699951171875,1999.724853515625,347958
2014-11-07,2575.0,2584.64990234375,2532.800048828125,2539.699951171875,1975.6104736328125,237582
2014-11-10,2545.0,2574.64990234375,2520.60009765625,2543.39990234375,1978.488525390625,113533
2014-11-11,2541.10009765625,2559.800048828125,2536.699951171875,2549.550048828125,1983.2725830078125,130258
2014-11-12,2549.550048828125,2624.949951171875,2549.550048828125,2599.550048828125,2022.166748046875,197549
2014-11-13,2600.0,2622.89990234375,2595.199951171875,2609.800048828125,2030.140625,515905
2014-11-14,2625.0,2663.64990234375,2612.0,2652.85009765625,2063.62841796875,444633
2014-11-17,2645.0,2678.199951171875,2642.85009765625,2657.64990234375,2067.3623046875,412309
2014-11-18,2660.0,2673.85009765625,2635.10009765625,2643.949951171875,2056.70556640625,435031
2014-11-19,2647.0,2688.0,2646.85009765625,2674.949951171875,2080.81982421875,886479
2014-11-20,2685.0,2685.0,2643.0,2655.300048828125,2065.534423828125,322054
2014-11-21,2659.0,2685.0,2652.5,2673.449951171875,2079.653076171875,476658
2014-11-24,2661.0,2695.0,2649.0,2675.10009765625,2080.9365234375,266487
2014-11-25,2670.199951171875,2680.300048828125,2614.25,2644.0,2056.744140625,187589
2014-11-26,2620.0,2624.800048828125,2570.14990234375,2614.449951171875,2033.7576904296875,565178
2014-11-27,2617.199951171875,2654.0,2590.0,2649.60009765625,2061.100341796875,316876
2014-11-28,2654.0,2675.550048828125,2630.699951171875,2640.800048828125,2054.255126953125,379312
2014-12-01,2642.5,2660.800048828125,2613.050048828125,2636.300048828125,2050.75439453125,199683
2014-12-02,2586.0,2614.800048828125,2555.699951171875,2602.35009765625,2024.34521484375,391070
2014-12-03,2620.0,2628.10009765625,2586.0,2609.89990234375,2030.2183837890625,303233
2014-12-04,2609.60009765625,2632.949951171875,2588.800048828125,2625.10009765625,2042.042236328125,274078
2014-12-05,2625.0,2637.949951171875,2611.25,2619.89990234375,2037.9974365234375,108559
2014-12-08,2625.0,2637.550048828125,2597.10009765625,2614.64990234375,2033.9129638671875,265082
2014-12-09,2600.0,2641.199951171875,2595.0,2608.85009765625,2029.4013671875,579980
2014-12-10,2608.89990234375,2617.35009765625,2555.75,2569.5,1998.79150390625,515235
2014-12-11,2568.050048828125,2592.60009765625,2540.60009765625,2563.199951171875,1993.8905029296875,185957
2014-12-12,2553.0,2572.60009765625,2510.300048828125,2521.35009765625,1961.3359375,221415
2014-12-15,2500.0,2545.050048828125,2498.050048828125,2517.89990234375,1958.6522216796875,171678
2014-12-16,2496.0,2536.800048828125,2475.0,2494.75,1940.6439208984375,219221
2014-12-17,2485.14990234375,2509.5,2444.85009765625,2463.050048828125,1915.984619140625,280480
2014-12-18,2480.5,2528.60009765625,2471.0,2503.14990234375,1947.1787109375,287186
2014-12-19,2505.800048828125,2524.199951171875,2454.25,2473.550048828125,1924.152587890625,283580
2014-12-22,2510.0,2510.0,2453.10009765625,2477.300048828125,1927.0699462890625,281967
2014-12-23,2475.0,2526.300048828125,2465.550048828125,2519.25,1959.702392578125,165201
2014-12-24,2530.949951171875,2539.0,2462.10009765625,2477.699951171875,1927.380859375,414127
2014-12-26,2483.0,2499.0,2460.10009765625,2480.699951171875,1929.7144775390625,86469
2014-12-29,2499.699951171875,2505.0,2479.64990234375,2484.800048828125,1932.904296875,93039
2014-12-30,2490.0,2490.64990234375,2451.0,2455.050048828125,1909.7620849609375,89969
2014-12-31,2421.050048828125,2448.699951171875,2414.5,2432.449951171875,1892.1812744140625,202699
2015-01-01,2431.0,2458.300048828125,2428.449951171875,2452.14990234375,1907.5054931640625,72928
2015-01-02,2457.0,2476.39990234375,2432.0,2451.75,1907.1947021484375,164726
2015-01-05,2452.0,2481.199951171875,2450.0,2460.699951171875,1914.15673828125,118873
2015-01-06,2454.300048828125,2469.89990234375,2430.0,2441.5,1899.221435546875,580496
2015-01-07,2442.0,2475.60009765625,2432.050048828125,2447.199951171875,1903.6551513671875,189191
2015-01-08,2447.64990234375,2465.0,2436.10009765625,2450.39990234375,1906.144287109375,4301348
2015-01-09,2455.0,2468.89990234375,2350.0,2375.85009765625,1848.15283203125,245974
2015-01-12,2385.0,2396.0,2323.10009765625,2334.0,1815.5980224609375,203022
2015-01-13,2340.0,2355.14990234375,2313.800048828125,2324.10009765625,1807.8968505859375,161658
2015-01-14,2318.300048828125,2369.89990234375,2318.300048828125,2363.449951171875,1838.507080078125,217775
2015-01-15,2380.10009765625,2437.35009765625,2357.75,2417.949951171875,1880.90185546875,726566
2015-01-16,2420.0,2442.0,2393.800048828125,2420.14990234375,1882.6131591796875,270014
2015-01-19,2420.10009765625,2420.10009765625,2399.5,2403.89990234375,1869.9727783203125,368777
2015-01-20,2407.0,2417.60009765625,2375.25,2404.25,1870.244873046875,197434
2015-01-21,2420.0,2456.5,2399.449951171875,2446.64990234375,1903.2274169921875,201858
2015-01-22,2455.25,2491.25,2438.10009765625,2444.300048828125,1901.399658203125,748394
2015-01-23,2470.89990234375,2474.0,2420.0,2441.5,1899.221435546875,356732
2015-01-27,2428.199951171875,2439.949951171875,2387.25,2419.85009765625,1882.3800048828125,507659
2015-01-28,2414.39990234375,2414.39990234375,2383.300048828125,2398.800048828125,1866.0052490234375,963742
2015-01-29,2396.699951171875,2416.800048828125,2376.300048828125,2404.699951171875,1870.5948486328125,391136
2015-01-30,2406.449951171875,2416.199951171875,2374.199951171875,2391.699951171875,1860.4822998046875,261718
2015-02-02,2390.0,2421.25,2325.0,2349.300048828125,1827.499755859375,444651
2015-02-03,2350.050048828125,2368.0,2256.5,2260.75,1758.6177978515625,727453
2015-02-04,2281.800048828125,2281.800048828125,2230.35009765625,2245.300048828125,1746.5992431640625,399841
2015-02-05,2253.0,2270.0,2240.050048828125,2245.300048828125,1746.5992431640625,272367
2015-02-06,2240.050048828125,2257.800048828125,2020.9000244140625,2223.300048828125,1729.485595703125,296601
2015-02-09,2210.0,2274.75,2195.050048828125,2269.14990234375,1765.1517333984375,274052
2015-02-10,2241.10009765625,2278.60009765625,2238.0,2267.949951171875,1764.2183837890625,258202
2015-02-11,2268.0,2294.0,2253.89990234375,2280.60009765625,1774.0587158203125,212912
2015-02-12,2285.0,2314.89990234375,2257.800048828125,2262.449951171875,1759.9398193359375,638711
2015-02-13,2272.35009765625,2283.699951171875,2250.0,2260.800048828125,1758.65673828125,543888
2015-02-16,2263.199951171875,2280.85009765625,2253.300048828125,2261.85009765625,1759.4730224609375,1062376
2015-02-18,2263.199951171875,2264.0,2230.050048828125,2240.300048828125,1742.7095947265625,318828
2015-02-19,2242.64990234375,2242.64990234375,2200.0,2212.550048828125,1721.123291015625,924708
2015-02-20,2230.0,2240.0,2200.699951171875,2206.800048828125,1716.650390625,506875
2015-02-23,2215.0,2222.60009765625,2171.050048828125,2181.14990234375,1696.6973876953125,427575
2015-02-24,2182.0,2204.0,2173.300048828125,2191.449951171875,1704.7095947265625,280197
2015-02-25,2200.10009765625,2203.0,2173.0,2179.949951171875,1695.763916015625,407474
2015-02-26,2181.0,2186.25,2128.0,2134.85009765625,1660.680908203125,735318
2015-02-27,2140.10009765625,2161.85009765625,2108.300048828125,2150.5,1672.8551025390625,424147
2015-03-02,2168.0,2209.35009765625,2053.0,2074.25,1613.5408935546875,789363
2015-03-03,2067.0,2123.800048828125,2058.10009765625,2117.5,1647.1846923828125,325920
2015-03-04,2117.550048828125,2139.0,2110.050048828125,2122.10009765625,1650.762939453125,421933
2015-03-05,2124.0,2139.60009765625,2105.60009765625,2118.64990234375,1648.0789794921875,237799
2015-03-09,2110.0,2149.550048828125,2091.75,2109.85009765625,1641.2337646484375,334555
2015-03-10,2120.0,2156.0,2111.300048828125,2129.25,1656.3245849609375,401075
2015-03-11,2140.0,2149.0,2088.0,2098.300048828125,1632.2491455078125,338536
2015-03-12,2105.0,2113.0,2067.0,2072.75,1612.3740234375,475656
2015-03-13,2079.0,2084.89990234375,2011.0,2023.0999755859375,1573.751708984375,828945
2015-03-16,2010.0,2059.0,2010.0,2025.5,1575.6185302734375,371543
2015-03-17,2040.0,2057.0,2027.699951171875,2047.199951171875,1592.498779296875,256565
2015-03-18,2050.10009765625,2054.60009765625,2026.0,2031.25,1580.0914306640625,634025
2015-03-19,2040.0999755859375,2047.0,2020.8499755859375,2025.3499755859375,1575.5018310546875,500745
2015-03-20,2035.0,2035.0,2007.25,2017.8499755859375,1569.6678466796875,579513
2015-03-23,2011.800048828125,2041.800048828125,2010.050048828125,2031.75,1580.4803466796875,420806
2015-03-24,2034.0,2040.9000244140625,2020.0,2028.0,1577.5633544921875,1002496
2015-03-25,2032.0,2035.0,2008.1500244140625,2016.8499755859375,1568.8897705078125,722561
2015-03-26,2019.0,2032.5,1990.0,2004.300048828125,1559.12744140625,1046160
2015-03-27,2009.0,2022.0,1980.0,2016.9000244140625,1568.9285888671875,439910
2015-03-30,2030.0,2043.699951171875,1998.300048828125,2028.0,1577.5633544921875,235638
2015-03-31,2035.0,2035.0,2004.9000244140625,2016.5999755859375,1568.6954345703125,263684
2015-04-01,2027.050048828125,2035.0,2002.949951171875,2019.800048828125,1571.1845703125,208545
2015-04-06,2030.0,2047.199951171875,1993.6500244140625,2036.4000244140625,1584.0975341796875,281023
2015-04-07,2039.949951171875,2098.0,2026.9000244140625,2094.550048828125,1629.33203125,374689
2015-04-08,2091.35009765625,2128.0,2082.0,2099.5,1633.1824951171875,243842
2015-04-09,2101.14990234375,2107.0,2078.300048828125,2098.550048828125,1632.4434814453125,219282
2015-04-10,2106.0,2106.0,2077.550048828125,2098.75,1632.59912109375,156593
2015-04-13,2115.0,2115.0,2080.0,2095.300048828125,1629.9151611328125,250008
2015-04-15,2101.0,2115.300048828125,2060.0,2075.0,1614.124267578125,190435
2015-04-16,2067.5,2094.60009765625,2050.0,2088.050048828125,1624.2757568359375,252040
2015-04-17,2063.64990234375,2080.0,2040.0,2065.300048828125,1606.5787353515625,178998
2015-04-20,2065.0,2083.050048828125,2000.5999755859375,2022.050048828125,1572.9349365234375,257106
2015-04-21,2025.699951171875,2055.300048828125,1980.0,1988.449951171875,1546.7978515625,260092
2015-04-22,1995.0999755859375,2025.0,1943.0,1983.699951171875,1543.102783203125,326374
2015-04-23,1992.0,2017.5999755859375,1973.4000244140625,1991.050048828125,1548.8203125,145385
2015-04-24,1990.5,2007.949951171875,1961.0,1998.8499755859375,1554.8876953125,269572
2015-04-27,2006.0,2009.949951171875,1970.050048828125,1984.449951171875,1543.68603515625,228380
2015-04-28,1985.0,2000.0,1943.75,1990.1500244140625,1548.1201171875,217394
2015-04-29,1990.199951171875,2002.699951171875,1971.0,1978.6500244140625,1539.17431640625,152835
2015-04-30,1977.800048828125,1977.800048828125,1912.5,1948.6500244140625,1515.8377685546875,1262699
2015-05-04,1958.800048828125,2098.699951171875,1932.949951171875,2087.89990234375,1624.158935546875,610067
2015-05-05,2087.89990234375,2087.89990234375,2029.25,2061.64990234375,1603.739501953125,291839
2015-05-06,2056.89990234375,2056.89990234375,2016.1500244140625,2020.300048828125,1571.5738525390625,649622
2015-05-07,2010.0,2089.89990234375,2006.949951171875,2067.85009765625,1608.5623779296875,433821
2015-05-08,2078.14990234375,2148.10009765625,2049.800048828125,2123.050048828125,1651.501953125,338090
2015-05-11,2131.0,2193.25,2131.0,2182.39990234375,1697.6695556640625,312569
2015-05-12,2182.39990234375,2185.0,2125.0,2128.89990234375,1656.0523681640625,267754
2015-05-13,2145.0,2172.0,2092.35009765625,2125.89990234375,1653.71875,287030
2015-05-14,2126.0,2179.0,2107.199951171875,2165.85009765625,1684.7955322265625,424064
2015-05-15,2165.0,2192.0,2152.0,2186.5,1700.85888671875,175574
2015-05-18,2192.0,2227.89990234375,2176.75,2220.699951171875,1727.4627685546875,275731
2015-05-19,2220.0,2243.75,2195.25,2202.60009765625,1713.383056640625,212926
2015-05-20,2210.0,2223.0,2136.0,2151.35009765625,1673.516357421875,399901
2015-05-21,2144.10009765625,2314.0,2123.300048828125,2300.300048828125,1789.383056640625,2610990
2015-05-22,2290.0,2340.89990234375,2255.0,2307.449951171875,1794.945068359375,920884
2015-05-25,2300.0,2323.949951171875,2280.699951171875,2298.85009765625,1788.2550048828125,414481
2015-05-26,2310.0,2330.0,2285.10009765625,2321.300048828125,1805.71875,275643
2015-05-27,2303.449951171875,2336.75,2303.449951171875,2312.39990234375,1798.795654296875,504244
2015-05-28,2312.25,2335.0,2275.0,2302.949951171875,1791.444580078125,418946
2015-05-29,2313.25,2331.0,2286.050048828125,2316.10009765625,1801.6739501953125,549255
2015-06-01,2318.550048828125,2351.0,2306.300048828125,2337.75,1818.5150146484375,284450
2015-06-02,2342.0,2347.050048828125,2262.14990234375,2270.699951171875,1766.357421875,516279
2015-06-03,2251.0,2290.85009765625,2229.25,2240.0,1742.47607421875,231100
2015-06-04,2244.800048828125,2261.0,2190.550048828125,2218.0,1725.3626708984375,193842
2015-06-05,2203.699951171875,2236.0,2191.35009765625,2198.5,1710.19384765625,187374
2015-06-08,2200.0,2240.5,2200.0,2224.199951171875,1730.1856689453125,372632
2015-06-09,2218.699951171875,2232.5,2177.39990234375,2190.699951171875,1704.1260986328125,296262
2015-06-10,2182.0,2266.25,2179.0,2253.14990234375,1752.70556640625,409711
2015-06-11,2266.0,2277.39990234375,2207.0,2213.550048828125,1721.9010009765625,350425
2015-06-12,2220.0,2297.0,2201.39990234375,2286.300048828125,1778.4927978515625,575268
2015-06-15,2286.300048828125,2339.14990234375,2261.60009765625,2332.35009765625,1814.314453125,501630
2015-06-16,2329.0,2403.14990234375,2314.199951171875,2391.10009765625,1860.015625,457467
2015-06-17,2395.0,2408.5,2362.0,2372.0,1845.1580810546875,366641
2015-06-18,2370.0,2412.39990234375,2369.10009765625,2396.0,1863.8272705078125,308116
2015-06-19,2409.949951171875,2425.0,2390.199951171875,2407.75,1872.9676513671875,327523
2015-06-22,2405.050048828125,2436.449951171875,2397.199951171875,2425.050048828125,1886.4249267578125,244573
2015-06-23,2425.050048828125,2438.0,2402.300048828125,2414.300048828125,1878.062744140625,291949
2015-06-24,2414.949951171875,2414.949951171875,2388.60009765625,2392.60009765625,1861.1824951171875,263531
2015-06-25,2400.0,2530.0,2390.0,2504.300048828125,1948.0728759765625,927513
2015-06-26,2494.0,2554.0,2471.0,2544.800048828125,1979.5775146484375,662174
2015-06-29,2500.0,2574.050048828125,2480.449951171875,2558.85009765625,1990.507080078125,579466
2015-06-30,2552.449951171875,2584.0,2531.10009765625,2541.949951171875,1977.360595703125,629086
2015-07-01,2541.949951171875,2555.0,2516.0,2526.25,1965.1475830078125,251469
2015-07-02,2550.0,2586.199951171875,2528.0,2566.199951171875,1996.2242431640625,338991
